timestamps,open,high,low,close,volume,amount,ret_1,ret_5,ret_10,log_vol_chg,rsi_14,macd,bb_pos,atr_14,obv_slope,sma_ratio,rvol_5,rvol_20,target
2020-09-23,111.62000274658205,112.11000061035156,106.7699966430664,107.12000274658205,150718700.0,16144987557.961271,-0.0419461131778841,-0.04468023392092957,-0.08694167213411752,-0.19437365257018868,33.65090822630192,,-0.3961810441549945,0.054958595457767254,-237065400.0,-0.0912985043257305,0.030850980267113446,,1
2020-09-24,105.16999816894533,110.25,105.0,108.22000122070312,167743300.0,18153180130.76477,0.010268842848365045,-0.019213296968902394,-0.04643578061735765,0.10701964846782275,35.84109991954813,,-0.3192574794642118,0.0539794220308474,108688900.0,-0.0747847212690066,0.03153365971684783,0.034107220637321696,1
2020-09-25,108.43000030517578,112.44000244140624,107.66999816894533,112.27999877929688,149981400.0,16839911408.917236,0.03751614778042578,0.050917284049708966,0.002499989100865019,-0.11192354755304734,43.28292327108905,,-0.1500417107204092,0.051345803657232986,545775200.0,-0.03482200888359033,0.031227830483555548,0.03551078649581074,1
2020-09-28,115.01000213623048,115.31999969482422,112.77999877929688,114.95999908447266,137672400.0,15826818977.957151,0.023868902158110217,0.04433136966065421,-0.0034674195887878234,-0.08563433589666047,47.603286386635986,,-0.03343152324466976,0.04845560541059695,487733800.0,-0.007583827783048669,0.03031681663620155,0.03608169855844481,0
2020-09-29,114.5500030517578,115.30999755859376,113.56999969482422,114.08999633789062,99382200.0,11338514834.051514,-0.007567873638749334,0.020391725508285052,-0.012549805834750072,-0.3259039239361847,46.36847759852215,,-0.041233361858961176,0.04642696420205575,205296200.0,-0.008697484028948321,0.03082754045829023,0.03499552456676546,1
2020-09-30,113.79000091552734,117.26000213623048,113.62000274658205,115.80999755859376,142675200.0,16523214563.671877,0.015075828520575651,0.08112392260267187,0.03281905284327147,0.36159769197572444,49.17539481321713,,0.08568712074924434,0.04471553110594092,498690100.0,0.014342323012921598,0.01668733546502499,0.03372055151289544,1
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105467,116.79000091552734,116120400.0,13561701622.3114,0.00846216542261602,0.07919053408017085,0.058455725862859964,-0.20594313274338205,50.75678616585414,,0.24745942872289162,0.042341305668377786,447067200.0,0.02951289548397229,0.016856622752539654,0.0337171976775661,0
2020-10-02,112.88999938964844,115.37000274658205,112.22000122070312,113.0199966430664,144712000.0,16355349754.211426,-0.032280197302059555,0.006590647237395331,0.05784350914456238,0.22011797483499862,44.9611428422141,,-0.0023850385799588803,0.04351665722947118,152373800.0,-0.0002565469895499106,0.022116001114382933,0.029582286306684323,1
2020-10-05,113.91000366210938,116.6500015258789,113.5500030517578,116.5,106243800.0,12377402700.0,0.03079104105730912,0.013395971884061497,0.058321203326271887,-0.3090091047365462,50.57169676743515,,0.3411483522539746,0.04142690789988501,120945200.0,0.032563424752235504,0.024001673086822346,0.03052720882706047,0
2020-10-06,115.6999969482422,116.12000274658205,112.25,113.16000366210938,161498200.0,18275136903.424072,-0.028669496462580435,-0.00815139543897403,0.012074109051009918,0.41875754070871807,45.751219700253074,,0.029431361200514577,0.042285922490529475,58829200.0,0.0028092517620836865,0.027848525990606696,0.027179190364232844,1
2020-10-07,114.62000274658205,115.5500030517578,114.12999725341795,115.08000183105467,96849000.0,11145383097.335815,0.016967109462795005,-0.006303391269564251,0.07430917550762128,-0.5113409284019568,48.77403854844948,,0.22749188523682504,0.040093832385138466,13003000.0,0.02083723616131339,0.02813830582549522,0.025883485765636313,0
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200.0,9597373785.90088,-0.0009558620837791798,-0.015583523251623266,0.062372943299400685,-0.14857952222191528,48.60692975754924,,0.20717961976703395,0.038390128162471907,-186594600.0,0.019192426641127414,0.027662275914192454,0.024767258965075145,1
2020-10-09,115.27999877929688,117.0,114.91999816894533,116.97000122070312,100506900.0,11756292215.689089,0.017395842208966172,0.03494960798938451,0.04177059576412323,0.18565283915043906,51.83791827217828,,0.35993393998397333,0.03630862081405275,58624300.0,0.03464290474134346,0.02296183392848857,0.02479513910408064,1
2020-10-12,120.05999755859376,125.18000030517578,119.27999877929688,124.4000015258789,240226800.0,29884214286.557007,0.0635205627736688,0.0678111718959562,0.0821155403321614,0.8713570894649791,61.517162657668806,,0.7871433646946494,0.03641550917477998,192607300.0,0.09598214985631714,0.03360200349368351,0.027715186680136367,0
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500.0,31768223149.715424,-0.026527355396143704,0.07016608832675697,0.06144274135542571,0.08802168172136504,56.12228338351368,1.2933618703334022,0.4902209826194981,0.03812148215048954,91775000.0,0.06430193285985952,0.03293453323957817,0.028551919872206098,1
2020-10-14,121.0,123.02999877929688,119.62000274658205,121.19000244140624,150712000.0,18264787647.94922,0.000743220218160312,0.053093504632728994,0.04645544422959236,-0.5542344254964497,56.23501460610165,1.2939364042238846,0.4394040073459967,0.03738205848451045,145638000.0,0.06086936021352529,0.033375242409098727,0.027536633464232955,0
2020-10-15,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,112559200.0,13587020928.948977,-0.003960750451883599,0.04992604855896876,0.03356450156876534,-0.2918914231536931,55.4172793847446,1.2028864300951907,0.3685091487423626,0.03665473848729249,116556000.0,0.05189315641780956,0.033666425587730565,0.027201640061919677,0
2020-10-16,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,115393800.0,13734169688.630676,-0.014000517390639566,0.017525822013930492,0.053087950612393575,0.02487132078227816,52.52146662491355,0.9792200432129219,0.24254794205625618,0.03616422331956885,-99344700.0,0.03169096690506423,0.03490202536524447,0.02621859662115169,0
2020-10-19,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,120639300.0,13991746418.97812,-0.025541870037600223,-0.06768487191050154,-0.004463490498424094,0.04445447501788635,47.693599056228955,0.5957721171751039,0.022229005617627053,0.03739280623796471,-460210800.0,0.002775428990674733,0.012330823932382032,0.026436217985587495,1
2020-10-20,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,124423700.0,14621029252.7977,0.013191918736096708,-0.02964489168559148,0.03844113055271725,0.030887574521294425,50.17593635315575,0.4225655238915823,0.11079763121835916,0.03630611153260915,-73456600.0,0.01350653667971069,0.014695364409413346,0.02637800121654119,0
2020-10-21,116.66999816894533,118.70999908447266,116.4499969482422,116.87000274658205,89946000.0,10511989267.044067,-0.005446339698866431,-0.03564650225098276,0.015554404649343212,-0.3244831832899955,49.125698063922805,0.250766574821379,0.03582158379590346,0.03527870218955443,-314114600.0,0.0037661844219301077,0.014248314720871291,0.024298660006299898,0
2020-10-22,117.4499969482422,118.04000091552734,114.58999633789062,115.75,101988000.0,11805111000.0,-0.009583320957137542,-0.041090208947824225,0.006784367843917227,0.12564566773355068,47.26136775885983,0.05765165405501485,-0.10182538667931162,0.03520474598018803,-303543400.0,-0.009057600347980976,0.01415510480243896,0.024461665099709547,0
2020-10-23,116.38999938964844,116.5500030517578,114.27999877929688,115.04000091552734,82572600.0,9499151979.597471,-0.006133901377733508,-0.03343972307002174,-0.016499959690811528,-0.21117725063136916,46.067832406884236,-0.11266622546644925,-0.19320945139409523,0.0343013270828132,-270722200.0,-0.016298115110089717,0.013792299776849065,0.02319553820739446,1
2020-10-26,114.01000213623048,116.5500030517578,112.87999725341795,115.0500030517578,111850700.0,12868423376.341248,8.694485527516171e-05,-0.008018626299860276,-0.07516075851635762,0.30348703676061106,46.08848764358504,-0.21356143153722745,-0.19286199800139195,0.03412697921861069,-38232200.0,-0.016250442953118283,0.008954440075137985,0.022588339766125606,1
2020-10-27,115.48999786376952,117.27999877929688,114.54000091552734,116.5999984741211,92276800.0,10759474739.196775,0.013472363157313483,-0.007744052808835944,-0.03715937288770188,-0.19237218876734374,49.327250178070486,-0.16688923388875154,-0.049624231304405006,0.03294659176048414,-70379100.0,-0.004065753173598252,0.00907020665973885,0.022693394171726104,0
2020-10-28,115.0500030517578,115.43000030517578,111.0999984741211,111.1999969482422,143937800.0,16005882920.736694,-0.04631219208015169,-0.0485154929844106,-0.08243258760551697,0.4445885022926639,40.25413812378863,-0.47332347462206475,-0.5357457916295423,0.03561179641476061,-124370900.0,-0.04831596928469639,0.022281863743108855,0.02479098328135196,1
2020-10-29,112.37000274658205,116.93000030517578,112.1999969482422,115.31999969482422,146129200.0,16851619299.404907,0.037050385428514465,-0.003714905444283212,-0.04465246815118051,0.015109899973275276,48.098185629796085,-0.376390968722002,-0.13690683576199697,0.0354358152424856,123746300.0,-0.01243449459163637,0.030561465104065978,0.026194569882443758,0
2020-10-30,111.05999755859376,111.98999786376952,107.72000122070312,108.86000061035156,190272600.0,20713075352.13318,-0.05601802897648289,-0.05372044728784109,-0.0853637734773598,0.2639666172693005,39.37010759206966,-0.7060504915679836,-0.6489230310368009,0.03984406890370158,16046300.0,-0.06609244745515042,0.03969281830244932,0.028181824194642817,0
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900.0,13364232300.543976,-0.0008267863933540953,-0.054585017315177176,-0.06216594675961573,-0.4373561222244149,39.263204676349126,-0.8776808978484536,-0.558178771412094,0.03923517001902808,-218671300.0,-0.06376022772860124,0.0396348485225669,0.027142961829777504,1
2020-11-03,109.66000366210938,111.48999786376952,108.7300033569336,110.44000244140624,107624400.0,11886038998.754885,0.015353551989341518,-0.05283015534586,-0.06016508864179859,-0.13245426667125315,42.389060315254746,-0.8269444420541422,-0.4058881915683201,0.037666809557726146,-203323700.0,-0.04827150639023736,0.03992746572527723,0.026740380108816603,1
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.9499969482422,138235500.0,15890170303.138733,0.04083660274481371,0.0337230225082239,-0.01642855953809752,0.2503113625655793,49.88952665164717,-0.4563662156222451,-0.07858303726162061,0.03680419342734576,78849600.0,-0.009350655220402904,0.039210534720722064,0.028077898849942193,1
2020-11-05,117.9499969482422,119.62000274658205,116.87000274658205,119.02999877929688,126387100.0,15043856358.718872,0.03549370978140831,0.03217134143505529,0.028336922499325068,-0.08960933222184764,55.53004510744619,0.06885533619119533,0.20039077353053164,0.03580631017288015,59107500.0,0.024019672309569806,0.03892015671072195,0.029153257070383524,0
2020-11-06,118.31999969482422,119.1999969482422,116.12999725341795,118.69000244140624,114457900.0,13585008430.438232,-0.00285639201358856,0.09029948351956874,0.03172810758719535,-0.0991423489260761,54.97471392261113,0.3812404543215766,0.16857686913334965,0.035191509828838084,134922200.0,0.020339760239895366,0.02014436345750283,0.028946446967167225,0
2020-11-09,120.5,121.98999786376952,116.0500030517578,116.31999969482422,154515300.0,17973219648.845673,-0.019968006553475415,0.06941255203430297,0.011038649364442765,0.300086048504113,51.135799920532115,0.4134288844120013,0.03186386228027801,0.03699120652852693,103273800.0,0.003450652331495885,0.025601358203161766,0.025260307622898718,0
2020-11-10,115.5500030517578,117.58999633789062,114.12999725341795,115.97000122070312,138023400.0,16006573866.485596,-0.003008927742772949,0.05007242536263812,-0.005403063993673962,-0.1128698837876172,50.5741368502164,0.39627775357121364,0.02577036466661657,0.03658373543446271,-142374000.0,0.00264993715834283,0.02661473436657393,0.024649772209593794,1
2020-11-11,117.19000244140624,119.62999725341795,116.44000244140624,119.48999786376952,112295000.0,13418129310.112,0.03035264815051142,0.03949544180998554,0.0745503699913399,-0.20629389718438418,55.82886395330081,0.5951714826299862,0.3403802061716787,0.03515775560602116,-168314500.0,0.03384278113615169,0.02385797587335198,0.025682609573964198,0
2020-11-12,119.62000274658205,120.52999877929688,118.56999969482422,119.20999908447266,103162300.0,12297977688.552094,-0.0023432821516666813,0.001512226388488358,0.033732218175014594,-0.08482586013937521,55.324997000449464,0.6751882598830263,0.3324812253361644,0.03389756454294936,-397863900.0,0.03208992887852835,0.01831502865450661,0.025673321763095815,1
2020-11-13,119.44000244140624,119.66999816894533,117.87000274658205,119.26000213623048,81581900.0,9729457568.27774,0.00041945350341277,0.004802423819189272,0.09553556372927274,-0.23469605002353688,55.40240637645644,0.6960217103810669,0.33452157165803087,0.03254118657006758,-201824100.0,0.03241557945403417,0.018226220697483836,0.02547028887472706,1
2020-11-16,118.91999816894533,120.98999786376952,118.1500015258789,120.3000030517578,91183000.0,10969315178.268433,0.008720450250699452,0.03421598493273281,0.10600355580158394,0.11126105126528785,57.06860167506123,0.7402610509214747,0.38915607092399196,0.031641848191549436,43874200.0,0.03947501585981117,0.013954725637344796,0.024775605465963635,0
2020-11-17,119.5500030517578,120.66999816894533,118.95999908447266,119.38999938964844,74271000.0,8867214644.66858,-0.0075644525272192675,0.029490369345057665,0.08103944902564275,-0.2051479077217131,55.127808272846565,0.6707197093068311,0.2974731230964732,0.030628723982793024,107626600.0,0.030774736820042392,0.014875861948035177,0.024722256756300177,0
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,76322100.0,9008297369.833374,-0.011391243967704412,-0.012218588254869545,0.02679427501369558,0.027241976145649716,52.26699036510887,0.5032618526025266,0.17786252047419304,0.02987008363142971,-80990500.0,0.0185229033688612,0.007731848514082909,0.0248403908426196,1
2020-11-19,117.58999633789062,119.05999755859376,116.80999755859376,118.63999938964844,74113000.0,8792766274.765015,0.005168182806577715,-0.004781475540657554,-0.0032764798256578187,-0.02937158658322403,53.43423550997059,0.4077840788193094,0.21359813938163416,0.02894853421911415,96284800.0,0.02251180331012148,0.008449757879472214,0.02473498248345617,0
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604300.0,8636728292.453003,-0.010957544322705348,-0.016099327217407255,-0.011374219190719681,-0.006887507476463384,50.594701457060864,0.23960573519547496,0.09788883364928971,0.02807951267031853,-58901400.0,0.0103062319077325,0.009466360362817245,0.024836914979115082,0
2020-11-23,117.18000030517578,117.62000274658205,113.75,113.8499984741211,127959300.0,14568166109.749603,-0.02974261098253128,-0.053615996791468556,-0.02123453599710623,0.5530087908943919,43.856729543732115,-0.10563019309923355,-0.18108985175329737,0.029301118171331665,-278043700.0,-0.019236244387194956,0.0124960090215028,0.025790026566863005,1
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894533,113874200.0,13114891405.490112,0.01159420037343506,-0.03534635432010058,-0.006898362018944115,-0.11661791333173355,46.7455049805295,-0.2365409877186973,-0.0681395569948686,0.02891819685545072,-89898500.0,-0.007253601929795406,0.016170643501239312,0.025740971103155933,1
2020-11-25,115.5500030517578,116.75,115.16999816894533,116.02999877929688,76499200.0,8876202082.617188,0.007467227785225683,-0.01694484470630031,-0.02895639088066082,-0.3978140427565826,48.601084798166355,-0.2550713227155595,-0.019018444372502316,0.02762623898300425,62922800.0,-0.001918236244475402,0.01708310573409505,0.023382351082750524,1
2020-11-27,116.56999969482422,117.48999786376952,116.22000122070312,116.58999633789062,46691300.0,5443738496.011353,0.0048263170256421795,-0.01727918966878117,-0.02197804518667501,-0.49372242309976144,49.827013959188626,-0.2207565067730523,0.023379915624480427,0.026424186477887964,35501100.0,0.002351317404289066,0.0170414022893889,0.02193358283770596,1
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859376,119.0500030517578,169410200.0,20168284826.9989,0.021099637971836005,0.014573093295001227,-0.0017608509199320554,1.2887651255891015,54.914288677966226,-0.033360919101581565,0.21766560346468458,0.026657676369368666,278515600.0,0.019036889147377112,0.01934434881304811,0.01781545814421384,1
2020-12-01,121.01000213623048,123.47000122070312,120.01000213623048,122.72000122070312,127728200.0,15674804859.918213,0.030827367281542672,0.07790955525219645,0.02011635999630146,-0.2824184222641186,61.2300376454685,0.317454008445214,0.5807784961097601,0.02658592824853058,534203100.0,0.044216701811180315,0.010717092987325112,0.01868945164437797,1
2020-12-02,122.0199966430664,123.37000274658205,120.88999938964844,123.08000183105467,89004200.0,10954637098.971558,0.0029335121151450316,0.06868111303176372,0.03090713175534332,-0.361221005693384,61.795395865082234,0.5403468607397628,0.617664508050096,0.0260539774371591,509333100.0,0.041678146143292905,0.01205452200185789,0.018575864377538682,0
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140624,78967600.0,9708276936.791992,-0.0011374665873064016,0.05955359592180143,0.04159962478090451,-0.11964591644208511,61.420295212717996,0.6382358311929714,0.5298092014517832,0.025132704405476325,353866300.0,0.03698707368328691,0.01363000606691016,0.016656728019270917,0
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400.0,9567333900.0,-0.005612513646525263,0.04854622042963319,0.03042819141034614,-0.008995913708293557,59.503210654234515,0.6160887102337591,0.4063315937241568,0.024298917575769227,228914600.0,0.02976852333057889,0.015604455873045736,0.01494932355762525,1
2020-12-07,122.30999755859376,124.56999969482422,122.25,123.75,86712000.0,10730610000.0,0.012269938650306678,0.03947918376951942,0.054627610892804324,0.10255055333091789,62.26090522094633,0.658222930112815,0.5070081300715802,0.023628891458652507,146216400.0,0.04018694065553152,0.014436765194564794,0.01510230261983757,1
2020-12-08,124.37000274658205,124.9800033569336,123.08999633789062,124.37999725341795,82225500.0,10227207464.16092,0.005090886896306657,0.013526695047284543,0.09249010909464705,-0.05312680895192301,63.38855571010993,0.6814169376588448,0.5033308421461554,0.02291536709754399,100713700.0,0.04195286602972148,0.006730123201798779,0.014177760027089365,0
2020-12-09,124.52999877929688,125.9499969482422,121.0,121.77999877929688,115089200.0,14015562635.510254,-0.020903670457748214,-0.010562260581879479,0.057393424636989154,0.3362420034694331,55.95734985178776,0.48383985033562427,0.21800110695870206,0.02463621180217712,-103379700.0,0.01769559525763653,0.012500376516890494,0.01513893936396612,1
2020-12-10,120.5,123.87000274658205,120.1500015258789,123.23999786376952,81312200.0,10020915354.2984,0.011988824922872787,0.0024401774557167855,0.062139094719693366,-0.3474114094688332,58.873026513153,0.4162418255985558,0.33769855976275115,0.024761541894326618,56900100.0,0.028285342144590997,0.014027281352908155,0.013867834450606468,0
2020-12-11,122.43000030517578,122.76000213623048,120.5500030517578,122.41000366210938,86939800.0,10642301236.383057,-0.006734779422648329,0.0013088234119376096,0.04991858227143031,0.06691985752857121,56.57986328532087,0.28656503833803537,0.2357572097177839,0.024718425406885236,48220700.0,0.019998365284132902,0.014159232834896215,0.013968583924493584,0
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500.0,9643088313.339231,-0.005146678081568545,-0.015919201783459624,0.02293150489338669,-0.0934353513978472,54.833953860833475,0.136886068291036,0.16069558168734302,0.024133197481726716,-117675800.0,0.013684483453056728,0.012541192336973254,0.014044768961584495,1
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341795,127.87999725341795,157243700.0,20108323924.11728,0.050090314791152,0.028139572899884557,0.04204690336854666,0.6860162523192521,65.82882650773904,0.4116976372084895,0.6328446252837818,0.024758832821428618,-42657600.0,0.061112707140768885,0.02734023007289438,0.01777190307073804,0
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859376,127.80999755859376,98208600.0,12552040926.23291,-0.0005473858017487343,0.04951551026228129,0.038430253958166904,-0.47070303946154723,65.6313839378039,0.5434723645588511,0.5417843127932606,0.024014481055041982,-25777000.0,0.056839967424044735,0.023621422229563937,0.017616621396935667,1
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800.0,12144105972.036743,0.006963456745552321,0.04430379080749569,0.04685207737474384,-0.03997865249020194,66.9871535616239,0.638712737130094,0.5321939853152208,0.02312730891651222,-12729400.0,0.059525212410769246,0.02361883624444239,0.017271504975143133,0
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658205,126.66000366210938,192541500.0,24387307095.108032,-0.015850764059871847,0.034719384632414085,0.03607364958780668,0.7131965745093432,61.043082116814304,0.517620383109012,0.34579751521067087,0.023501783054013268,-118331100.0,0.039299947606113106,0.025413515097637354,0.017856794965437003,1
2020-12-21,125.0199966430664,128.30999755859375,123.4499969482422,128.22999572753906,121251600.0,15548092149.957275,0.012395326227985448,0.05296433743550599,0.03620198567708344,-0.46244398624799743,63.711849571255435,0.4964837984103667,0.4136676659847595,0.024263081472783818,82105000.0,0.047502318889709017,0.024494076915842888,0.01762882818018193,1
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800.0,22275165848.73047,0.028464550236973585,0.03127938469898295,0.060299146124868086,0.33146751465925206,69.02465044401269,0.6707158125241675,0.6136999253829388,0.025253649987511693,93766100.0,0.06944330396064013,0.016327908509159657,0.01642556459413418,0
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223700.0,11553776344.322205,-0.006976024680639181,0.024646030947847564,0.07538190200845163,-0.649459602778208,66.38640294233173,0.6650916613004387,0.5085538101573925,0.02451449781823766,103751000.0,0.05522703631535797,0.01722868724596439,0.016704679196001597,1
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,54930100.0,7249125364.053345,0.007712236217600754,0.02540795920745831,0.07083741892452666,-0.473814159678529,67.83967998579928,0.6686837226599449,0.540295446779674,0.02394237000619944,64321300.0,0.05657991358595793,0.017253265057793073,0.01670545746031088,1
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,124486200.0,17016018981.921389,0.035765713245766495,0.07918836640849847,0.1166571223926618,0.818133388364064,73.58692998415582,0.9131039214889562,0.7752887483297314,0.02427064581686667,381349000.0,0.08563396947361768,0.0169870158196886,0.017922007012939483,0
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,121047300.0,16325648759.94873,-0.013314853257091142,0.051781951266355764,0.1074888854418019,-0.028013487856878072,68.50337632099128,0.8762084053361852,0.5758346952477799,0.025197920186773724,139050100.0,0.06449139250125224,0.021454997571130497,0.01826059751123299,0
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,96452100.0,12897574929.73938,-0.008526684497060733,0.013952049361278362,0.04566784557957182,-0.22713486414193085,65.42773493398207,0.7056854084375566,0.4432217227450476,0.02498278653311966,-126306800.0,0.050853060097296954,0.019964556268573262,0.017599799018916458,0
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,99116600.0,13151781895.983889,-0.007702653080273847,0.013210107199512544,0.038181714858223526,0.027250422543456665,62.71192298170752,0.4663958009323519,0.33807811748113326,0.02500408073167238,-137199700.0,0.038835995093837505,0.02005713984965133,0.01780738393026448,0
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623048,129.41000366210938,143301900.0,18544699403.78723,-0.024719260825586842,-0.019398329430280747,0.005516757814320039,0.36865665565656514,54.897261878524695,0.05189581680008759,0.09515736144504687,0.027587450182159082,-335431700.0,0.010597201158590863,0.02308200253822635,0.01890629958999486,1
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,97664900.0,12795078012.51068,0.01236373386484213,-0.041553938350429975,0.034343839562258616,-0.38341135893467637,57.66837029927713,-0.1393826067202979,0.1836962110571228,0.02710873285598696,-362253000.0,0.019604443287030593,0.013436024624367028,0.018915850534683476,0
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341795,126.5999984741211,155088000.0,19634140563.35449,-0.0336615236823381,-0.061318283847201616,-0.01271151296675821,0.462450462510958,48.77349486296755,-0.5639485904740877,-0.15229316223611558,0.02868410102925418,-396293700.0,-0.01580849029042586,0.01770674017959494,0.020531465643815448,1
